high,low,open,close,volume,date,ticker,close_prediction
66.18699646,64.71224976,64.71399689,65.44300079,40600000,2019-11-07,GOOG,66.28520393
65.90000153,65.21824646,65.26399994,65.5684967,25028000,2019-11-08,GOOG,66.40274926
65.32125092,64.87049866,65.15899658,64.95950317,20238000,2019-11-11,GOOG,66.79146784
65.5,64.78849792,65,64.94000244,21718000,2019-11-12,GOOG,66.95180049
65.21499634,64.67549896,64.70349884,64.90000153,16534000,2019-11-13,GOOG,67.40655504
65.84999847,64.78250122,64.875,65.57299805,23870000,2019-11-14,GOOG,67.5119022
66.7440033,65.71399689,65.9469986,66.74349976,35652000,2019-11-15,GOOG,67.63845414
66.77645111,65.875,66.61100006,66.03500366,29748000,2019-11-18,GOOG,67.96983136
66.38500214,65.63999939,66.38500214,65.77300262,25384000,2019-11-19,GOOG,68.08084949
65.75,64.55750275,65.58699799,65.15249634,26172000,2019-11-20,GOOG,68.4711959
65.62950134,64.65000153,65.0739975,65.06749725,19910000,2019-11-21,GOOG,68.49768844
65.43650055,64.57050323,65.28099823,64.76699829,27714000,2019-11-22,GOOG,68.53200267
65.56549835,64.90650177,64.95899963,65.33450317,20724000,2019-11-25,GOOG,68.52265467
65.73999786,65.25450134,65.49299622,65.67749786,21394000,2019-11-26,GOOG,68.50577695
65.91799927,65.48149872,65.75,65.64949799,19912000,2019-11-27,GOOG,68.76517857
65.51024628,65.19850159,65.35600281,65.2480011,11740000,2019-11-29,GOOG,68.56577584
65.29149628,64.05000305,65.05000305,64.4960022,30218000,2019-12-02,GOOG,68.21070414
64.92304993,63.95000076,63.97850037,64.76399994,22876000,2019-12-03,GOOG,68.10036356
66.29000092,65.24349976,65.35050201,66.02700043,30750000,2019-12-04,GOOG,68.2806179
66.46790314,65.8219986,66.40000153,66.40650177,24254000,2019-12-05,GOOG,68.11253048
67.19999695,66.67199707,66.67199707,67.03099823,26296000,2019-12-06,GOOG,67.97166878
67.97250366,66.89199829,66.90200043,67.1780014,27086000,2019-12-09,GOOG,67.58459363
67.49874878,66.80200195,67.07499695,67.23300171,21882000,2019-12-10,GOOG,67.49839391
67.55999756,67.13349915,67.54199982,67.25099945,17008000,2019-12-11,GOOG,67.71862204
67.78874969,67.02500153,67.29699707,67.5134964,25620000,2019-12-12,GOOG,67.60473122
67.65464783,67.1934967,67.39749908,67.39150238,30992000,2019-12-13,GOOG,67.53028308
68.23400116,67.63349915,67.82499695,68.0585022,27946000,2019-12-16,GOOG,67.39088471
68.25,67.56614685,68.14450073,67.7559967,37080000,2019-12-17,GOOG,67.393961
68.02349854,67.55000305,67.83000183,67.6309967,30452000,2019-12-18,GOOG,67.70180389
67.90499878,67.44924927,67.59100342,67.80200195,29398000,2019-12-19,GOOG,67.67084271
68.18199921,67.44999695,68.16750336,67.47949982,66300000,2019-12-20,GOOG,67.67172488
67.98999786,67.32550049,67.79350281,67.44200134,17662000,2019-12-23,GOOG,67.68693492
67.51300049,67.13899994,67.42500305,67.1780014,6950000,2019-12-24,GOOG,67.71079869
68.06635284,67.22350311,67.3085022,68.01999664,13350000,2019-12-26,GOOG,67.97511512
68.22650146,67.46549988,68.14949799,67.59449768,20768000,2019-12-27,GOOG,67.94173627
67.65000153,66.7009964,67.5,66.80699921,21018000,2019-12-30,GOOG,67.74838474
66.90000153,66.45424652,66.50550079,66.85099792,19236000,2019-12-31,GOOG,67.67237134
68.40699768,67.07749939,67.07749939,68.36849976,28132000,2020-01-02,GOOG,67.70548639
68.625,67.27719879,67.39299774,68.03299713,23728000,2020-01-03,GOOG,67.54695863
