high,low,open,close,volume,date,ticker,close_prediction
90.29499817,89.1740036,90.18800354,89.41000366,53022000,2019-11-07,AMZN,81.2051247
89.4940033,88.70200348,89.39450073,89.29399872,42466000,2019-11-08,AMZN,81.2142917
89,88.35649872,88.90000153,88.58249664,38920000,2019-11-11,AMZN,82.82541155
89.31099701,88.59549713,88.73300171,88.90000153,40752000,2019-11-12,AMZN,83.60347151
88.75,87.36599731,88.66950226,87.65550232,59790000,2019-11-13,AMZN,84.40210536
88.32949829,87.47799683,87.57150269,87.73000336,45296000,2019-11-14,AMZN,84.78186918
88.08399963,86.64299774,88.00250244,86.97450256,78552000,2019-11-15,AMZN,85.05931398
87.68499756,86.13549805,86.91500092,87.62650299,56790000,2019-11-18,AMZN,87.12225763
88.03399658,87.15149689,87.84950256,87.63950348,45416000,2019-11-19,AMZN,87.91515565
88.12599945,86.70600128,87.45700073,87.27649689,55800000,2019-11-20,AMZN,88.65621671
87.34349823,86.51799774,87.15000153,86.73549652,53258000,2019-11-21,AMZN,88.90621578
87.32150269,86.55000305,86.9509964,87.28600311,49582000,2019-11-22,AMZN,88.98392698
88.8710022,87.66200256,87.66249847,88.69200134,69724000,2019-11-25,AMZN,90.07893832
89.85150146,88.91750336,88.9960022,89.84700012,63624000,2019-11-26,AMZN,90.45202039
91.22499847,89.8655014,90.05000305,90.92549896,60512000,2019-11-27,AMZN,90.74121994
91.23449707,90.03949738,90.88899994,90.04000092,38468000,2019-11-29,AMZN,90.11614225
90.27749634,88.13400269,90.22000122,89.08000183,78512000,2019-12-02,AMZN,89.84694374
88.64350128,87.3615036,88,88.4980011,67618000,2019-12-03,AMZN,89.83175942
89.45449829,88.01100159,88.70050049,88.03450012,53402000,2019-12-04,AMZN,89.7844271
88.17500305,87,88.17500305,87.02400208,56476000,2019-12-05,AMZN,89.28662271
87.72000122,87.00650024,87.55999756,87.58000183,62348000,2019-12-06,AMZN,88.67712287
88.34449768,87.28050232,87.53299713,87.47550201,48856000,2019-12-09,AMZN,88.24900032
87.53350067,86.75,87.37000275,86.96050262,50286000,2019-12-10,AMZN,88.34035765
87.5,86.78549957,87.08350372,87.43599701,41952000,2019-12-11,AMZN,88.47670526
88.19999695,87.27200317,87.5,88.01650238,61918000,2019-12-12,AMZN,88.23486629
88.44950104,87.75,88.25,88.04699707,54914000,2019-12-13,AMZN,87.94670231
88.47499847,87.85250092,88.34999847,88.46050262,62904000,2019-12-16,AMZN,88.77861218
89.59999847,88.86949921,88.90049744,89.53299713,72888000,2019-12-17,AMZN,89.34934118
89.91000366,89.11799622,89.75099945,89.20149994,67028000,2019-12-18,AMZN,89.97254034
89.64949799,88.70300293,89.02500153,89.61399841,53056000,2019-12-19,AMZN,90.21092369
90.14849854,89.12249756,89.98100281,89.32499695,103016000,2019-12-20,AMZN,90.38224641
89.65000153,89.22550201,89.41300201,89.65000153,42728000,2019-12-23,AMZN,92.33524767
89.77850342,89.3789978,89.69049835,89.46050262,17626000,2019-12-24,AMZN,93.15484184
93.52300262,89.97499847,90.05049896,93.43849945,120108000,2019-12-26,AMZN,94.27321103
95.06999969,93.30049896,94.14600372,93.48999786,123732000,2019-12-27,AMZN,94.44158366
94.19999695,92.03099823,93.69999695,92.34449768,73494000,2019-12-30,AMZN,95.84451657
92.66300201,91.6115036,92.09999847,92.39199829,50130000,2019-12-31,AMZN,96.31022601
94.90049744,93.20749664,93.75,94.90049744,80580000,2020-01-02,AMZN,96.50759316
94.30999756,93.22499847,93.22499847,93.74849701,75288000,2020-01-03,AMZN,96.13042535
95.18450165,93,93,95.14399719,81236000,2020-01-06,AMZN,95.71946714
95.69450378,94.60199738,95.22499847,95.34300232,80898000,2020-01-07,AMZN,95.57277934
95.55000305,94.3219986,94.90200043,94.59850311,70160000,2020-01-08,AMZN,95.34889353
95.89099884,94.79000092,95.49449921,95.05249786,63346000,2020-01-09,AMZN,94.6295915
95.34700012,94,95.26850128,94.15799713,57074000,2020-01-10,AMZN,93.75507187
94.90000153,94.04000092,94.56549835,94.56500244,55616000,2020-01-13,AMZN,92.30472474
94.35549927,92.92749786,94.29399872,93.47200012,68818000,2020-01-14,AMZN,91.9972119
93.94300079,92.75450134,93.61250305,93.10099792,57932000,2020-01-15,AMZN,91.71724707
94.27950287,93.3010025,94.14949799,93.89700317,53190000,2020-01-16,AMZN,91.05004912
94.33200073,92.86250305,94.29450226,93.23600006,79946000,2020-01-17,AMZN,90.33658984
94.71350098,93,93.25,94.59999847,74156000,2020-01-21,AMZN,90.23432329
95.125,94.16699982,94.80449677,94.3730011,64326000,2020-01-22,AMZN,90.57945164
94.49900055,93.63800049,94.25550079,94.22899628,49692000,2020-01-23,AMZN,90.59740662
94.74949646,92.37200165,94.5684967,93.08200073,75324000,2020-01-24,AMZN,90.61385092
92.05000305,90.76699829,91,91.41699982,70570000,2020-01-27,AMZN,92.55719755
92.90550232,91.50099945,92.02500153,92.66249847,56160000,2020-01-28,AMZN,93.53876361
93.73750305,92.75099945,93.19999695,92.90000153,41760000,2020-01-29,AMZN,94.58002915
93.64350128,92.53050232,92.90000153,93.53399658,126548000,2020-01-30,AMZN,95.23622032
102.7860031,100.1135025,102.5735016,100.435997,311346000,2020-01-31,AMZN,95.81803691
102.4250031,100.0124969,100.5299988,100.2099991,117834000,2020-02-03,AMZN,98.89758525
102.9899979,100.7685013,101.4940033,102.4834976,105786000,2020-02-04,AMZN,100.0413112
103.5510025,101.5999985,103.5510025,101.9934998,87524000,2020-02-05,AMZN,101.1277124
102.8150024,101.2399979,102.0510025,102.5114975,63660000,2020-02-06,AMZN,101.7107811
