high,low,open,close,volume,date,ticker,close_prediction
22.76666641,21.86800003,21.94266701,22.36933327,217009500,2019-11-07,TSLA,-5.526321998
22.49733353,22.16666794,22.29999924,22.47599983,91038000,2019-11-08,TSLA,-4.286512084
23.27933311,22.79999924,22.93000031,23.00600052,149800500,2019-11-11,TSLA,2.838010556
23.3579998,22.93600082,23.12666702,23.32866669,110391000,2019-11-12,TSLA,4.593344342
23.75533295,23.01199913,23.66666794,23.0739994,126301500,2019-11-13,TSLA,6.709673445
23.58933258,22.86066628,23.0739994,23.29000092,96973500,2019-11-14,TSLA,7.262368171
23.52000046,23.22400093,23.37599945,23.47800064,72135000,2019-11-15,TSLA,8.120741781
23.54333305,23.07333374,23.52799988,23.3326664,66006000,2019-11-18,TSLA,14.17129413
23.99933243,23.18666649,23.45000076,23.96800041,115872000,2019-11-19,TSLA,15.56430623
24.07999992,23.30466652,24,23.48133278,100876500,2019-11-20,TSLA,17.30062488
24.05599976,23.60000038,23.63400078,23.65533257,91650000,2019-11-21,TSLA,17.44633705
22.73333359,22,22.67733383,22.20266724,253059000,2019-11-22,TSLA,17.8621764
22.97133255,22.29733276,22.95466614,22.42266655,185092500,2019-11-25,TSLA,22.30608125
22.36666679,21.80666733,22.35133362,21.9279995,119211000,2019-11-26,TSLA,23.05804169
22.26199913,21.9046669,22.07466698,22.08600044,83334000,2019-11-27,TSLA,24.10009499
22.08399963,21.83333206,22.0739994,21.99600029,36984000,2019-11-29,TSLA,23.13063246
22.42533302,21.91266632,21.95999908,22.32466698,91117500,2019-12-02,TSLA,25.05557019
22.52733231,22.14599991,22.17466736,22.41333389,98605500,2019-12-03,TSLA,24.96097207
22.52400017,22.19000053,22.51666641,22.20199966,82995000,2019-12-04,TSLA,25.18046111
22.29466629,21.81666756,22.1886673,22.02466774,55869000,2019-12-05,TSLA,23.80209344
22.59066772,22.31800079,22.33333206,22.39266777,114186000,2019-12-06,TSLA,22.71182438
22.96333313,22.33866692,22.43933296,22.63533211,135346500,2019-12-09,TSLA,23.0325209
23.38199997,22.6206665,22.66399956,23.25600052,132424500,2019-12-10,TSLA,22.64366773
23.81266785,23.40600014,23.45866776,23.51333237,103467000,2019-12-11,TSLA,22.71255992
24.18266678,23.54866791,23.66133308,23.97866631,116458500,2019-12-12,TSLA,21.33735591
24.34733391,23.64266777,24.06999969,23.89266777,98563500,2019-12-13,TSLA,20.41085096
25.5739994,24.16666794,24.17000008,25.43333244,272613000,2019-12-16,TSLA,22.19924895
25.70000076,25.05999947,25.26600075,25.26600075,127452000,2019-12-17,TSLA,22.60954386
26.34799957,25.37199974,25.37533379,26.20999908,211815000,2019-12-18,TSLA,23.61471353
27.12333298,26.43333244,26.48800087,26.93600082,271606500,2019-12-19,TSLA,23.29642556
27.53333282,26.67933273,27.35266685,27.03933334,221290500,2019-12-20,TSLA,23.5274903
28.13400078,27.33333206,27.45199966,27.94799995,199794000,2019-12-23,TSLA,29.14945469
28.36466789,27.5126667,27.89066696,28.35000038,120820500,2019-12-24,TSLA,30.86635902
28.89866638,28.42333221,28.52733231,28.72933388,159508500,2019-12-26,TSLA,34.03382365
29.02066612,28.40733337,29,28.69199944,149185500,2019-12-27,TSLA,35.38065187
28.60000038,27.2840004,28.58600044,27.64666748,188796000,2019-12-30,TSLA,43.5358828
28.08600044,26.80533218,27,27.88866615,154285500,2019-12-31,TSLA,45.75383946
28.71333313,28.11400032,28.29999924,28.68400002,142981500,2020-01-02,TSLA,49.31812244
30.26666641,29.12800026,29.36666679,29.5340004,266677500,2020-01-03,TSLA,50.54623804
30.10400009,29.33333206,29.36466789,30.10266685,151995000,2020-01-06,TSLA,57.09325857
31.44199944,30.22400093,30.76000023,31.27066612,268231500,2020-01-07,TSLA,58.39102447
33.23266602,31.21533394,31.57999992,32.8093338,467164500,2020-01-08,TSLA,59.88680792
33.25333405,31.52466774,33.13999939,32.08933258,426606000,2020-01-09,TSLA,59.64607864
32.32933426,31.57999992,32.11933136,31.87666702,194392500,2020-01-10,TSLA,59.53441022
35.04199982,32.79999924,32.90000153,34.99066544,397764000,2020-01-13,TSLA,61.67219215
36.49399948,34.99333191,36.2840004,35.86133194,434943000,2020-01-14,TSLA,61.47606699
35.85599899,34.45266724,35.31733322,34.56666565,260532000,2020-01-15,TSLA,61.51914224
34.29733276,32.8113327,32.91666794,34.23266602,326050500,2020-01-16,TSLA,59.89731133
34.37799835,33.54399872,33.84066772,34.03333282,204436500,2020-01-17,TSLA,58.50443313
36.5719986,35.22733307,35.34999847,36.47999954,267052500,2020-01-21,TSLA,56.77221064
39.6333313,37.2733345,38.12599945,37.97066879,470535000,2020-01-22,TSLA,56.33634458
38.79999924,37.04000092,37.6166687,38.14666748,294765000,2020-01-23,TSLA,54.42542958
38.25733185,36.95066833,38.04199982,37.6546669,215304000,2020-01-24,TSLA,52.93145832
37.6293335,35.95199966,36.13266754,37.20133209,204121500,2020-01-27,TSLA,52.79226795
38.45399857,37.20533371,37.89933395,37.79333115,176827500,2020-01-28,TSLA,52.4654428
39.31999969,37.82866669,38.3793335,38.73266602,267022500,2020-01-29,TSLA,52.6732164
43.39199829,41.20000076,42.16133118,42.72066879,435085500,2020-01-30,TSLA,51.48816443
43.53333282,42.16799927,42.66666794,43.37133408,235789500,2020-01-31,TSLA,50.77363972
52.40933228,44.90133286,44.91266632,52,705975000,2020-02-03,TSLA,52.99432274
64.59933472,55.59199905,58.86399841,59.13733292,914082000,2020-02-04,TSLA,53.36267055
56.39866638,46.9406662,54.88399887,48.97999954,726357000,2020-02-05,TSLA,54.17415413
53.05533218,45.79999924,46.66133118,49.93066788,598212000,2020-02-06,TSLA,53.47768392
51.31666565,48.66666794,48.70333481,49.87133408,255952500,2020-02-07,TSLA,53.11642931
54.66600037,50.15999985,53.33333206,51.41866684,370338000,2020-02-10,TSLA,55.44657044
52.23400116,50.53333282,51.25266647,51.62533188,175462500,2020-02-11,TSLA,55.51218295
52.65000153,50.89133453,51.85800171,51.152668,180337500,2020-02-12,TSLA,55.85265705
54.53333282,49,49.45600128,53.59999847,394339500,2020-02-13,TSLA,54.52526946
54.19800186,52.3666687,52.48133469,53.33533478,235405500,2020-02-14,TSLA,53.38636215
57.33333206,55.49066544,56.10666656,57.2266655,245725500,2020-02-18,TSLA,51.61317684
62.98533249,60.06800079,61.56666565,61.16133118,381345000,2020-02-19,TSLA,50.77753309
60.79999924,57.32933426,60.79666519,59.96066666,264523500,2020-02-20,TSLA,48.28022849
60.8706665,58.69666672,60.46533203,60.06666565,214722000,2020-02-21,TSLA,46.00902956
57.56666565,54.8133316,55.93333435,55.58599854,227883000,2020-02-24,TSLA,42.45302532
57.10666656,52.46666718,56.59999847,53.32733154,259357500,2020-02-25,TSLA,40.67880423
54.22066879,51.74066544,52.16666794,51.91999817,211282500,2020-02-26,TSLA,39.32696664
49.31800079,44.59999847,48.66666794,45.26666641,364158000,2020-02-27,TSLA,36.50331069
46.03466797,40.76800156,41.97999954,44.53266525,363343500,2020-02-28,TSLA,34.10866601
49.57933426,45.77799988,47.4173317,49.57466888,302925000,2020-03-02,TSLA,31.45812443
53.79866791,47.74066544,53.66666794,49.70066833,386760000,2020-03-03,TSLA,30.4055223
51.10133362,48.31533432,50.93066788,49.96666718,225735000,2020-03-04,TSLA,29.97023699
49.71666718,47.87133408,48.25133133,48.30266571,162790500,2020-03-05,TSLA,28.24224148
47.1333313,45.61800003,46,46.89866638,189943500,2020-03-06,TSLA,27.10252692
44.20000076,40.33333206,40.35933304,40.53333282,256105500,2020-03-09,TSLA,28.92555803
44.53333282,40.53333282,43.9620018,43.02199936,233916000,2020-03-10,TSLA,29.50659096
43.5719986,40.8666687,42.68000031,42.2820015,199837500,2020-03-11,TSLA,30.72602545
39.6333313,36.41666794,38.72600174,37.36999893,283636500,2020-03-12,TSLA,30.64340535
40.50466537,33.46666718,39.66666794,36.44133377,339604500,2020-03-13,TSLA,31.11011598
32.99133301,29.47800064,31.29999924,29.67133331,307342500,2020-03-16,TSLA,37.24959218
31.45666695,26.39999962,29.33399963,28.68000031,359919000,2020-03-17,TSLA,39.025355
26.99066734,23.36733246,25.93333244,24.08133316,356793000,2020-03-18,TSLA,41.28759132
30.13333321,23.89733315,24.97999954,28.50933266,452932500,2020-03-19,TSLA,42.08368465
31.79999924,28.38599968,29.21333313,28.50200081,424282500,2020-03-20,TSLA,43.25700582
29.46666718,27.36666679,28.90666771,28.95266724,246817500,2020-03-23,TSLA,50.46612048
34.24599838,31.60000038,31.81999969,33.66666794,343428000,2020-03-24,TSLA,52.26241859
37.1333313,34.07400131,36.34999847,35.95000076,318340500,2020-03-25,TSLA,54.39319827
37.33333206,34.15000153,36.49266815,35.21066666,260710500,2020-03-26,TSLA,54.91999953
35.05333328,32.93533325,33.66666794,34.29066849,215661000,2020-03-27,TSLA,55.70267703
34.44333267,32.74866867,34.01733398,33.47533417,179971500,2020-03-30,TSLA,61.19914653
36.19733429,33.1333313,33.41666794,34.93333435,266572500,2020-03-31,TSLA,62.30998387
34.26333237,31.67333221,33.59999847,32.10400009,200298000,2020-04-01,TSLA,63.73028635
32.95066833,29.76000023,32.06866837,30.29800034,297876000,2020-04-02,TSLA,63.53940393
34.36600113,31.22599983,33.96666718,32.00066757,338431500,2020-04-03,TSLA,63.61324083
34.73333359,33.19733429,34.08000183,34.41600037,223527000,2020-04-06,TSLA,67.16194374
37.66666794,35.48933411,36.33333206,36.36333466,268797000,2020-04-07,TSLA,67.71143341
37.14733124,35.55533218,36.94666672,36.58933258,189840000,2020-04-08,TSLA,68.62117983
38.3453331,37.14066696,37.47266769,38.20000076,204750000,2020-04-09,TSLA,67.97020272
43.46666718,38.70199966,39.34400177,43.39666748,337131000,2020-04-13,TSLA,70.15819356
49.45866776,46.16199875,46.59799957,47.32600021,458647500,2020-04-14,TSLA,70.40722611
50.20866776,47.33333206,49.46666718,48.65533447,353655000,2020-04-15,TSLA,71.01739627
