high,low,open,close,volume,date,ticker,close_prediction
1.313487053,0.694186985,0.832005024,0.951053977,87364276,2020-04-10,SOL,8.668231441
1.049072981,0.765020013,0.951053977,0.776818991,43862444,2020-04-11,SOL,9.365714447
0.956669986,0.762426019,0.785448015,0.882507026,38736897,2020-04-12,SOL,9.454648067
0.891602993,0.773976028,0.890760005,0.777831972,18211285,2020-04-13,SOL,8.993574964
0.796472013,0.628169,0.777831972,0.661925018,16747614,2020-04-14,SOL,8.848915656
0.704963982,0.62153101,0.669288993,0.64665103,13075275,2020-04-15,SOL,9.439108822
0.774191976,0.62510699,0.630878985,0.690815985,21346031,2020-04-16,SOL,9.254792222
0.719614029,0.660727978,0.689311981,0.660727978,9870810,2020-04-17,SOL,8.727596442
0.717617989,0.659426987,0.660727978,0.681096017,9782112,2020-04-18,SOL,9.208695008
0.684641004,0.59848702,0.681515992,0.606968999,9289670,2020-04-19,SOL,9.11491391
0.639253974,0.520578027,0.612948,0.538811982,8342616,2020-04-20,SOL,8.501525015
0.604586005,0.508548975,0.541387022,0.587659001,9711507,2020-04-21,SOL,8.231080946
0.706964016,0.569621027,0.581166029,0.691600978,18828400,2020-04-22,SOL,8.717688997
0.698077023,0.600322008,0.685347021,0.627457023,13485271,2020-04-23,SOL,8.447333757
0.671019971,0.613941014,0.624020994,0.634241998,9064190,2020-04-24,SOL,7.846817054
0.670948029,0.621546984,0.630527973,0.643329024,7311905,2020-04-25,SOL,8.26245511
0.691498995,0.631170988,0.653214991,0.635505974,8320760,2020-04-26,SOL,8.106332335
0.660283029,0.561028004,0.635713995,0.572372019,7406934,2020-04-27,SOL,7.42923275
0.69214797,0.568484008,0.578252971,0.66129303,7470201,2020-04-28,SOL,7.089603271
0.777770996,0.655273974,0.662285984,0.745840013,8801144,2020-04-29,SOL,7.497943428
0.800816,0.687880993,0.747195005,0.691044986,5016892,2020-04-30,SOL,7.137228454
0.737070978,0.685903013,0.691044986,0.728793979,4164272,2020-05-01,SOL,6.431932085
0.748980999,0.707903981,0.727267981,0.715875983,3441356,2020-05-02,SOL,6.726787066
0.729800999,0.656615973,0.714796007,0.679534972,3328344,2020-05-03,SOL,6.43308147
0.705811977,0.618434012,0.679624975,0.667491019,3443698,2020-05-04,SOL,5.601610929
0.68621403,0.626498997,0.67343998,0.641837001,2847469,2020-05-05,SOL,5.091640715
0.673891008,0.622583985,0.642454028,0.622583985,2677563,2020-05-06,SOL,5.315272452
0.632268012,0.573376,0.622583985,0.612977982,3355830,2020-05-07,SOL,4.757823144
0.636618018,0.589851975,0.612977982,0.604921997,2488195,2020-05-08,SOL,3.846784094
0.625428975,0.588447988,0.604041994,0.604526997,2128503,2020-05-09,SOL,3.930499472
