index,high,low,open,close,volume,date,ticker
101,157.91000366210938,150.8300018310547,157.14999389648438,154.17999267578125,25983300,2020-04-03 00:00:00,META
102,166.1999969482422,158.50999450683594,160.14999389648438,165.5500030517578,28453600,2020-04-06 00:00:00,META
103,173.38999938964844,166.00999450683594,171.7899932861328,168.8300018310547,31411900,2020-04-07 00:00:00,META
104,175,167.74000549316406,171.25,174.27999877929688,21664200,2020-04-08 00:00:00,META
105,177.0800018310547,171.57000732421875,175.89999389648438,175.19000244140625,23534300,2020-04-09 00:00:00,META
106,175,169.4499969482422,173.6699981689453,174.7899932861328,19355400,2020-04-13 00:00:00,META
107,181.22999572753906,176.6199951171875,178.97999572753906,178.1699981689453,21011800,2020-04-14 00:00:00,META
108,178.19000244140625,172.82000732421875,175.19000244140625,176.97000122070312,17423000,2020-04-15 00:00:00,META
109,178.0500030517578,172.50999450683594,177.9499969482422,176.25,23593200,2020-04-16 00:00:00,META
110,180.27999877929688,176.66000366210938,179.1999969482422,179.24000549316406,20974800,2020-04-17 00:00:00,META
111,180.5,176.77000427246094,177.41000366210938,178.24000549316406,16110700,2020-04-20 00:00:00,META
112,175.3800048828125,168.33999633789062,175.25,170.8000030517578,24850500,2020-04-21 00:00:00,META
113,184.77999877929688,178.13999938964844,178.4499969482422,182.27999877929688,33242000,2020-04-22 00:00:00,META
114,187.0500030517578,183.14999389648438,184.0800018310547,185.1300048828125,21426600,2020-04-23 00:00:00,META
115,190.41000366210938,180.8300018310547,183.22999572753906,190.07000732421875,28792000,2020-04-24 00:00:00,META
116,193.75,187.41000366210938,192.66000366210938,187.5,29197800,2020-04-27 00:00:00,META
117,189.1999969482422,182.55999755859375,188.66000366210938,182.91000366210938,21731000,2020-04-28 00:00:00,META
118,196.91000366210938,190,190.92999267578125,194.19000244140625,45954500,2020-04-29 00:00:00,META
119,209.69000244140625,201.57000732421875,206.9199981689453,204.7100067138672,46230100,2020-04-30 00:00:00,META
120,207.27999877929688,199.0500030517578,201.60000610351562,202.27000427246094,30415600,2020-05-01 00:00:00,META
121,205.91000366210938,198.75999450683594,200.1999969482422,205.25999450683594,19250700,2020-05-04 00:00:00,META
122,210.3800048828125,206.5,207.02000427246094,207.07000732421875,21071200,2020-05-05 00:00:00,META
123,211.60000610351562,206.66000366210938,208.1199951171875,208.47000122070312,21857000,2020-05-06 00:00:00,META
124,211.60000610351562,209.0399932861328,211.16000366210938,211.25999450683594,15152000,2020-05-07 00:00:00,META
125,213.2100067138672,210.85000610351562,212.24000549316406,212.35000610351562,12506000,2020-05-08 00:00:00,META
126,215,210.3699951171875,210.88999938964844,213.17999267578125,12911900,2020-05-11 00:00:00,META
127,215.27999877929688,210,213.2899932861328,210.10000610351562,14704600,2020-05-12 00:00:00,META
128,210.77999877929688,202.11000061035156,209.42999267578125,205.10000610351562,20684600,2020-05-13 00:00:00,META
129,206.92999267578125,200.69000244140625,202.55999755859375,206.80999755859375,17178900,2020-05-14 00:00:00,META
130,211.33999633789062,204.1199951171875,205.27000427246094,210.8800048828125,19383200,2020-05-15 00:00:00,META
131,214.63999938964844,210.94000244140625,212.14999389648438,213.19000244140625,20151900,2020-05-18 00:00:00,META
132,220.49000549316406,212.8300018310547,213.27000427246094,216.8800048828125,31843200,2020-05-19 00:00:00,META
133,231.33999633789062,223.19000244140625,223.5,229.97000122070312,50162900,2020-05-20 00:00:00,META
134,237.1999969482422,231.1999969482422,234.72000122070312,231.38999938964844,47782600,2020-05-21 00:00:00,META
135,235.99000549316406,228.74000549316406,231.50999450683594,234.91000366210938,33925600,2020-05-22 00:00:00,META
136,240.89999389648438,231.6699981689453,239.77000427246094,232.1999969482422,33178300,2020-05-26 00:00:00,META
137,230.55999755859375,221.1300048828125,229.07000732421875,229.13999938964844,34697600,2020-05-27 00:00:00,META
138,231.6300048828125,224,224.3000030517578,225.4600067138672,29377200,2020-05-28 00:00:00,META
139,227.49000549316406,222.8800048828125,225.1999969482422,225.08999633789062,23241500,2020-05-29 00:00:00,META
140,232.44000244140625,223.5,224.58999633789062,231.91000366210938,18223800,2020-06-01 00:00:00,META
141,233,226.55999755859375,230.94000244140625,232.72000122070312,20919000,2020-06-02 00:00:00,META
142,232.64999389648438,228.52999877929688,232.11000061035156,230.16000366210938,15380300,2020-06-03 00:00:00,META
143,231.6300048828125,224.61000061035156,229.55999755859375,226.2899932861328,17041500,2020-06-04 00:00:00,META
144,231.35000610351562,225.30999755859375,226.7100067138672,230.77000427246094,16750400,2020-06-05 00:00:00,META
145,231.5500030517578,227.41000366210938,229.02999877929688,231.39999389648438,15466500,2020-06-08 00:00:00,META
146,239.77000427246094,230.41000366210938,231.52000427246094,238.6699981689453,27462900,2020-06-09 00:00:00,META
147,241.2100067138672,235.27999877929688,240.9600067138672,236.72999572753906,20720700,2020-06-10 00:00:00,META
148,232.88999938964844,223.5500030517578,229.94000244140625,224.42999267578125,26708200,2020-06-11 00:00:00,META
149,231.66000366210938,224.5,229.89999389648438,228.5800018310547,22091400,2020-06-12 00:00:00,META
150,233.77000427246094,224.8000030517578,225.08999633789062,232.5,15340300,2020-06-15 00:00:00,META
151,238.4600067138672,233,237.13999938964844,235.64999389648438,15236700,2020-06-16 00:00:00,META
152,237.58999633789062,231.72999572753906,235,235.52999877929688,19578100,2020-06-17 00:00:00,META
153,236.13999938964844,232.14999389648438,234.99000549316406,235.94000244140625,15782500,2020-06-18 00:00:00,META
154,240.8300018310547,235.5500030517578,237.7899932861328,238.7899932861328,30081300,2020-06-19 00:00:00,META
155,240.6999969482422,236.91000366210938,238.55999755859375,239.22000122070312,18917800,2020-06-22 00:00:00,META
156,245.19000244140625,239.86000061035156,241.27999877929688,242.24000549316406,24017900,2020-06-23 00:00:00,META
157,243.22000122070312,232.67999267578125,241.1999969482422,234.02000427246094,20834900,2020-06-24 00:00:00,META
158,237.3000030517578,232.74000549316406,234.6199951171875,235.67999267578125,18704300,2020-06-25 00:00:00,META
159,233.08999633789062,215.39999389648438,232.63999938964844,216.0800018310547,76343900,2020-06-26 00:00:00,META
160,220.75,207.11000061035156,209.75,220.63999938964844,58514300,2020-06-29 00:00:00,META
161,227.5,218.47000122070312,220.58999633789062,227.07000732421875,33927100,2020-06-30 00:00:00,META
162,239,227.55999755859375,228.5,237.5500030517578,43399700,2020-07-01 00:00:00,META
163,240,232.61000061035156,239,233.4199981689453,30633600,2020-07-02 00:00:00,META
164,240.39999389648438,232.27000427246094,233.75999450683594,240.27999877929688,26206200,2020-07-06 00:00:00,META
165,247.64999389648438,238.82000732421875,239.41000366210938,240.86000061035156,27887800,2020-07-07 00:00:00,META
166,246.99000549316406,236.58999633789062,238.11000061035156,243.5800018310547,29791300,2020-07-08 00:00:00,META
167,246.52999877929688,239.24000549316406,245,244.5,22174900,2020-07-09 00:00:00,META
168,245.49000549316406,239.32000732421875,243.69000244140625,245.07000732421875,22982700,2020-07-10 00:00:00,META
169,250.14999389648438,238.4199981689453,247.00999450683594,239,24674900,2020-07-13 00:00:00,META
170,240.3300018310547,232.02999877929688,236.75999450683594,239.72999572753906,23378100,2020-07-14 00:00:00,META
171,244.82000732421875,238.0500030517578,241.5500030517578,240.27999877929688,19133600,2020-07-15 00:00:00,META
172,241.75999450683594,236.3300018310547,238,240.92999267578125,18880700,2020-07-16 00:00:00,META
173,244.16000366210938,237.86000061035156,241,242.02999877929688,18152400,2020-07-17 00:00:00,META
174,246.0500030517578,235.63999938964844,240.05999755859375,245.4199981689453,20872200,2020-07-20 00:00:00,META
175,246.91000366210938,240.0800018310547,246.22000122070312,241.75,19364200,2020-07-21 00:00:00,META
176,241.89999389648438,238.1199951171875,240.25999450683594,239.8699951171875,15427900,2020-07-22 00:00:00,META
177,242.4199981689453,231.75,239.6300048828125,232.60000610351562,21771800,2020-07-23 00:00:00,META
178,233.49000549316406,226.89999389648438,230.19000244140625,230.7100067138672,18325800,2020-07-24 00:00:00,META
179,234.9499969482422,230.8300018310547,231.4600067138672,233.5,13163100,2020-07-27 00:00:00,META
180,234.9600067138672,229.8300018310547,234.6300048828125,230.1199951171875,14170100,2020-07-28 00:00:00,META
181,233.6999969482422,230.30999755859375,231.13999938964844,233.2899932861328,13588300,2020-07-29 00:00:00,META
182,234.88999938964844,229,230.22000122070312,234.5,20615300,2020-07-30 00:00:00,META
183,255.85000610351562,249,255.82000732421875,253.6699981689453,53005100,2020-07-31 00:00:00,META
184,255.39999389648438,250.3300018310547,252.64999389648438,251.9600067138672,23124900,2020-08-03 00:00:00,META
185,252.8000030517578,247.42999267578125,251.55999755859375,249.8300018310547,17183500,2020-08-04 00:00:00,META
186,252.27000427246094,247.77000427246094,250.19000244140625,249.1199951171875,13050100,2020-08-05 00:00:00,META
187,266.6000061035156,248.6699981689453,249.0399932861328,265.2799987792969,45241600,2020-08-06 00:00:00,META
188,278.8900146484375,263.42999267578125,264.0799865722656,268.44000244140625,72766400,2020-08-07 00:00:00,META
189,273.8599853515625,259.69000244140625,268.0400085449219,263,30248800,2020-08-10 00:00:00,META
190,265.9200134277344,255.1300048828125,260.19000244140625,256.1300048828125,28238300,2020-08-11 00:00:00,META
191,263.8999938964844,258.1099853515625,258.9700012207031,259.8900146484375,21415700,2020-08-12 00:00:00,META
192,265.1600036621094,259.57000732421875,261.54998779296875,261.29998779296875,17374000,2020-08-13 00:00:00,META
193,262.6499938964844,258.67999267578125,262.30999755859375,261.239990234375,14792700,2020-08-14 00:00:00,META
194,264.1000061035156,259.3999938964844,262.5,261.1600036621094,13351100,2020-08-17 00:00:00,META
195,265.1499938964844,259.260009765625,260.95001220703125,262.3399963378906,18690400,2020-08-18 00:00:00,META
196,267.9100036621094,261.3500061035156,261.3900146484375,262.5899963378906,23291500,2020-08-19 00:00:00,META
197,269.6300048828125,261.4599914550781,261.5,269.010009765625,20299700,2020-08-20 00:00:00,META
198,270.489990234375,266.4200134277344,268.69000244140625,267.010009765625,15538600,2020-08-21 00:00:00,META
199,277.25,268.7699890136719,271.07000732421875,271.3900146484375,23685600,2020-08-24 00:00:00,META
200,283.0899963378906,270.260009765625,272.4100036621094,280.82000732421875,42127200,2020-08-25 00:00:00,META
201,304.6700134277344,284,284,303.9100036621094,69015200,2020-08-26 00:00:00,META
202,301.2300109863281,292.0199890136719,300.1600036621094,293.2200012207031,30301300,2020-08-27 00:00:00,META
203,297.2300109863281,290.9800109863281,295,293.6600036621094,17157400,2020-08-28 00:00:00,META
204,296.8800048828125,291.54998779296875,293.95001220703125,293.20001220703125,17345100,2020-08-31 00:00:00,META
205,301.489990234375,292.7099914550781,294.7099914550781,295.44000244140625,17295900,2020-09-01 00:00:00,META
206,303.6000061035156,293.04998779296875,298.8800048828125,302.5,24341400,2020-09-02 00:00:00,META
207,297.6000061035156,283.6300048828125,295.989990234375,291.1199951171875,32294100,2020-09-03 00:00:00,META
208,289,271.1400146484375,287.25,282.7300109863281,30333700,2020-09-04 00:00:00,META
209,279.29998779296875,269.4200134277344,271.2799987792969,271.1600036621094,24864000,2020-09-08 00:00:00,META
210,278.4800109863281,271.3500061035156,275.7699890136719,273.7200012207031,22918800,2020-09-09 00:00:00,META
211,279.1600036621094,267.0299987792969,275.510009765625,268.0899963378906,24814700,2020-09-10 00:00:00,META
212,271.3900146484375,262.6400146484375,270.05999755859375,266.6099853515625,18913900,2020-09-11 00:00:00,META
213,276.6400146484375,265.70001220703125,270.95001220703125,266.1499938964844,24093800,2020-09-14 00:00:00,META
214,274.5199890136719,269.29998779296875,270.6700134277344,272.4200134277344,18478500,2020-09-15 00:00:00,META
215,272.44000244140625,261.7900085449219,267.2900085449219,263.5199890136719,29183400,2020-09-16 00:00:00,META
216,261.5,250.19000244140625,258.2799987792969,254.82000732421875,31281400,2020-09-17 00:00:00,META
217,259.20001220703125,250.0500030517578,258.3999938964844,252.52999877929688,28130800,2020-09-18 00:00:00,META
218,249.9499969482422,244.1300048828125,247.5399932861328,248.14999389648438,24709400,2020-09-21 00:00:00,META
219,255.32000732421875,248.22000122070312,253.30999755859375,254.75,30293100,2020-09-22 00:00:00,META
220,257.989990234375,248.14999389648438,255.25999450683594,249.02000427246094,19641300,2020-09-23 00:00:00,META
221,252.24000549316406,245.6199951171875,246.5,249.52999877929688,20006800,2020-09-24 00:00:00,META
222,255.75,246.61000061035156,249.39999389648438,254.82000732421875,18351300,2020-09-25 00:00:00,META
223,259.6000061035156,254.82000732421875,259.3999938964844,256.82000732421875,18826300,2020-09-28 00:00:00,META
224,263.3299865722656,256.8999938964844,257.80999755859375,261.7900085449219,20200200,2020-09-29 00:00:00,META
225,266.0799865722656,260.1000061035156,261.9800109863281,261.8999938964844,20142500,2020-09-30 00:00:00,META
226,268.3299865722656,264.79998779296875,265.3500061035156,266.6300048828125,20009800,2020-10-01 00:00:00,META
227,265.1499938964844,259.17999267578125,261.2099914550781,259.94000244140625,16367600,2020-10-02 00:00:00,META
228,264.8699951171875,260.8399963378906,262.20001220703125,264.6499938964844,12822300,2020-10-05 00:00:00,META
229,265.69000244140625,258.239990234375,261.7799987792969,258.6600036621094,18696900,2020-10-06 00:00:00,META
230,260.17999267578125,254.82000732421875,259.2099914550781,258.1199951171875,23133400,2020-10-07 00:00:00,META
231,264.6199951171875,259.1499938964844,259.75,263.760009765625,16312800,2020-10-08 00:00:00,META
232,264.75,262.1700134277344,264.5199890136719,264.45001220703125,14107800,2020-10-09 00:00:00,META
233,280.17999267578125,267.8699951171875,270.20001220703125,275.75,31019300,2020-10-12 00:00:00,META
234,279.1000061035156,273.3900146484375,277.5799865722656,276.1400146484375,18063300,2020-10-13 00:00:00,META
235,278.75,271.5,277.6199951171875,271.82000732421875,15577800,2020-10-14 00:00:00,META
236,269.0400085449219,263.6700134277344,267.6000061035156,266.7200012207031,15416100,2020-10-15 00:00:00,META
237,271.3699951171875,265.29998779296875,267.3800048828125,265.92999267578125,16622700,2020-10-16 00:00:00,META
238,268.54998779296875,259.8800048828125,265.5299987792969,261.3999938964844,13587000,2020-10-19 00:00:00,META
239,269.70001220703125,262.8800048828125,263.05999755859375,267.55999755859375,18763200,2020-10-20 00:00:00,META
240,283.04998779296875,276.3699951171875,279.55999755859375,278.7300109863281,28998600,2020-10-21 00:00:00,META
241,282.45001220703125,275.0400085449219,279.8699951171875,278.1199951171875,16720000,2020-10-22 00:00:00,META
242,285.239990234375,276.82000732421875,278.79998779296875,284.7900085449219,17535200,2020-10-23 00:00:00,META
243,285.2300109863281,274.260009765625,283.1600036621094,277.1099853515625,21322900,2020-10-26 00:00:00,META
244,284.510009765625,276.30999755859375,278.760009765625,283.2900085449219,16287200,2020-10-27 00:00:00,META
245,278.7900085449219,267.260009765625,278.7900085449219,267.6700134277344,23121800,2020-10-28 00:00:00,META
246,283.6000061035156,273.7799987792969,276.54998779296875,280.8299865722656,32368100,2020-10-29 00:00:00,META
247,276.70001220703125,259.1000061035156,274.5,263.1099853515625,47247800,2020-10-30 00:00:00,META
248,270.4700012207031,257.3399963378906,264.6000061035156,261.3599853515625,27165700,2020-11-02 00:00:00,META
249,270.04998779296875,260.8800048828125,263.1600036621094,265.29998779296875,17961900,2020-11-03 00:00:00,META
250,288.94000244140625,278.6199951171875,281,287.3800048828125,35364400,2020-11-04 00:00:00,META
251,297.3800048828125,288.95001220703125,291.8999938964844,294.67999267578125,23823600,2020-11-05 00:00:00,META
252,294.6000061035156,288.05999755859375,293.95001220703125,293.4100036621094,13891000,2020-11-06 00:00:00,META
253,292.5799865722656,278.5299987792969,289.8699951171875,278.7699890136719,25117700,2020-11-09 00:00:00,META
254,274,264,273.1000061035156,272.42999267578125,29067700,2020-11-10 00:00:00,META
255,278.3999938964844,272.4800109863281,273.4700012207031,276.4800109863281,14957000,2020-11-11 00:00:00,META
256,279.75,274.42999267578125,277.17999267578125,275.0799865722656,12899500,2020-11-12 00:00:00,META
257,277.760009765625,273.1000061035156,277.7200012207031,276.95001220703125,10391200,2020-11-13 00:00:00,META
258,279.4100036621094,274.6300048828125,275.04998779296875,278.9599914550781,12970400,2020-11-16 00:00:00,META
259,277.67999267578125,273.2900085449219,277.67999267578125,275,15040300,2020-11-17 00:00:00,META
260,277.3900146484375,271.8399963378906,274.5199890136719,271.9700012207031,12152900,2020-11-18 00:00:00,META
261,273.4700012207031,269.19000244140625,271.0199890136719,272.94000244140625,12963700,2020-11-19 00:00:00,META
262,273,269.4100036621094,272.55999755859375,269.70001220703125,18114700,2020-11-20 00:00:00,META
263,270.95001220703125,264.5299987792969,270.8900146484375,268.42999267578125,20990800,2020-11-23 00:00:00,META
264,277.82000732421875,267.8699951171875,268.489990234375,276.9200134277344,16930400,2020-11-24 00:00:00,META
265,280.17999267578125,272.6499938964844,278.1400146484375,275.5899963378906,12467000,2020-11-25 00:00:00,META
266,279.1300048828125,274.82000732421875,277.3900146484375,277.80999755859375,7808400,2020-11-27 00:00:00,META
267,277.70001220703125,271.010009765625,276.0299987792969,276.9700012207031,16693300,2020-11-30 00:00:00,META
268,289.29998779296875,278.9599914550781,279.1600036621094,286.54998779296875,20738900,2020-12-01 00:00:00,META
269,291.7799987792969,280.8299865722656,285.3599853515625,287.5199890136719,17361600,2020-12-02 00:00:00,META
270,286.6499938964844,281.07000732421875,286.25,281.8500061035156,12921700,2020-12-03 00:00:00,META
271,283.4599914550781,279.29998779296875,280.29998779296875,279.70001220703125,10880300,2020-12-04 00:00:00,META
272,288.489990234375,278.20001220703125,279.19000244140625,285.5799865722656,13007700,2020-12-07 00:00:00,META
