high,low,open,close,volume,date,ticker
20.959440231323242,20.24761390686035,20.81498146057129,20.646936416625977,222003636,2019-11-07,BNB
20.693029403686523,19.474821090698242,20.693029403686523,19.690773010253906,184596047,2019-11-08,BNB
19.984582901000977,19.60042953491211,19.67876434326172,19.73544692993164,176812608,2019-11-09,BNB
20.631216049194336,19.727481842041016,19.732646942138672,20.48175811767578,239714468,2019-11-10,BNB
20.644916534423828,19.915712356567383,20.47985076904297,20.133140563964844,209454454,2019-11-11,BNB
20.86239242553711,20.09476661682129,20.140926361083984,20.857446670532227,227650068,2019-11-12,BNB
21.635713577270508,20.706499099731445,20.868423461914062,21.250431060791016,252296146,2019-11-13,BNB
21.512638092041016,20.973976135253906,21.281356811523438,21.264699935913086,237992230,2019-11-14,BNB
21.294973373413086,20.17789649963379,21.24172019958496,20.316225051879883,225530775,2019-11-15,BNB
20.634136199951172,20.092073440551758,20.317407608032227,20.28265380859375,211016746,2019-11-16,BNB
20.620121002197266,20.03048324584961,20.276931762695312,20.260793685913086,224982344,2019-11-17,BNB
20.432167053222656,18.93680191040039,20.343597412109375,19.316869735717773,224380017,2019-11-18,BNB
19.633316040039062,18.375160217285156,19.31186294555664,18.703298568725586,206923366,2019-11-19,BNB
18.927099227905273,17.85174560546875,18.70734405517578,18.172273635864258,210091849,2019-11-20,BNB
18.187631607055664,16.620431900024414,18.162694931030273,16.84021759033203,228429806,2019-11-21,BNB
17.270179748535156,14.68925952911377,16.840913772583008,15.581703186035156,341456274,2019-11-22,BNB
16.466188430786133,15.151495933532715,15.581233024597168,16.41950035095215,255961052,2019-11-23,BNB
16.49131965637207,15.278764724731445,16.398693084716797,15.278764724731445,232363837,2019-11-24,BNB
15.735272407531738,14.195352554321289,15.285518646240234,15.267363548278809,242510343,2019-11-25,BNB
15.861212730407715,15.225184440612793,15.272528648376465,15.527255058288574,205893351,2019-11-26,BNB
16.195232391357422,14.943180084228516,15.491250038146973,16.09828758239746,255021618,2019-11-27,BNB
16.228639602661133,15.648670196533203,16.095964431762695,15.683206558227539,194516396,2019-11-28,BNB
16.340713500976562,15.645951271057129,15.678064346313477,16.273303985595703,250074235,2019-11-29,BNB
16.370698928833008,15.53914737701416,16.263498306274414,15.715950965881348,213428131,2019-11-30,BNB
15.743181228637695,15.05423355102539,15.743181228637695,15.496335983276367,203268417,2019-12-01,BNB
15.707174301147461,15.152544975280762,15.509364128112793,15.191858291625977,200809249,2019-12-02,BNB
15.55317497253418,15.04866886138916,15.191858291625977,15.309556007385254,219927266,2019-12-03,BNB
15.690587043762207,15.009684562683105,15.348429679870605,15.279977798461914,237605471,2019-12-04,BNB
16.077770233154297,14.94940185546875,15.26021671295166,15.762839317321777,255410908,2019-12-05,BNB
15.85693359375,15.45458698272705,15.767197608947754,15.711298942565918,236694082,2019-12-06,BNB
15.84858226776123,15.632491111755371,15.70438003540039,15.667085647583008,242693199,2019-12-07,BNB
15.85142993927002,15.509326934814453,15.662825584411621,15.67452335357666,223721643,2019-12-08,BNB
15.852705955505371,15.350242614746094,15.666119575500488,15.448538780212402,209955476,2019-12-09,BNB
15.4701509475708,14.78095531463623,15.438838005065918,14.958869934082031,192615787,2019-12-10,BNB
15.121334075927734,14.710326194763184,14.94753360748291,14.82455062866211,170909631,2019-12-11,BNB
14.895611763000488,14.55736255645752,14.819622039794922,14.818166732788086,165964330,2019-12-12,BNB
14.995105743408203,14.740262031555176,14.817256927490234,14.878744125366211,177476227,2019-12-13,BNB
15.012330055236816,14.371336936950684,14.8832368850708,14.50501537322998,173092733,2019-12-14,BNB
14.569659233093262,14.18899154663086,14.512481689453125,14.490446090698242,167670329,2019-12-15,BNB
14.525596618652344,13.458653450012207,14.48874282836914,13.558786392211914,178952097,2019-12-16,BNB
13.577940940856934,12.183731079101562,13.55548095703125,12.386940956115723,186995962,2019-12-17,BNB
13.606532096862793,12.286786079406738,12.381697654724121,13.535260200500488,234697405,2019-12-18,BNB
13.784852027893066,12.966154098510742,13.568222045898438,13.445778846740723,174965245,2019-12-19,BNB
13.593329429626465,13.231406211853027,13.459490776062012,13.570778846740723,203861105,2019-12-20,BNB
13.58323860168457,13.329004287719727,13.56809139251709,13.380659103393555,192827533,2019-12-21,BNB
13.85187816619873,13.368337631225586,13.390246391296387,13.835881233215332,204111890,2019-12-22,BNB
13.999124526977539,13.305708885192871,13.810484886169434,13.369033813476562,159105887,2019-12-23,BNB
13.76830005645752,13.326155662536621,13.381391525268555,13.444570541381836,177372409,2019-12-24,BNB
13.4761381149292,13.065143585205078,13.45905590057373,13.17483901977539,152718120,2019-12-25,BNB
13.523954391479492,13.156742095947266,13.176803588867188,13.208636283874512,157660620,2019-12-26,BNB
13.439773559570312,13.123027801513672,13.208636283874512,13.362719535827637,164413385,2019-12-27,BNB
13.79353141784668,13.33493423461914,13.353409767150879,13.705416679382324,197525901,2019-12-28,BNB
14.225638389587402,13.64632797241211,13.696836471557617,14.150045394897461,225354585,2019-12-29,BNB
14.470634460449219,13.924362182617188,14.155132293701172,13.947442054748535,187275635,2019-12-30,BNB
14.095331192016602,13.648681640625,13.95208740234375,13.727642059326172,166278254,2019-12-31,BNB
13.873946189880371,13.65494155883789,13.730961799621582,13.689083099365234,172980718,2020-01-01,BNB
13.715547561645508,12.989974021911621,13.698125839233398,13.027010917663574,156376427,2020-01-02,BNB
13.76370906829834,13.012638092041016,13.03532886505127,13.660451889038086,173683857,2020-01-03,BNB
13.921914100646973,13.56000804901123,13.667442321777344,13.891511917114258,182230374,2020-01-04,BNB
14.41080093383789,13.886547088623047,13.88833999633789,14.111019134521484,202552703,2020-01-05,BNB
15.003564834594727,14.11124038696289,14.11124038696289,14.957807540893555,224800409,2020-01-06,BNB
15.135274887084961,14.568403244018555,14.966209411621094,15.009249687194824,191948560,2020-01-07,BNB
15.242218971252441,14.33795166015625,15.022263526916504,14.602933883666992,183632222,2020-01-08,BNB
14.611088752746582,14.305362701416016,14.589201927185059,14.498313903808594,169699829,2020-01-09,BNB
15.027688980102539,14.182085037231445,14.478408813476562,15.025826454162598,200173072,2020-01-10,BNB
15.250237464904785,14.779474258422852,15.020984649658203,14.946328163146973,201663503,2020-01-11,BNB
15.472108840942383,14.869891166687012,14.94620132446289,15.322083473205566,231150158,2020-01-12,BNB
15.355386734008789,14.991215705871582,15.322260856628418,15.227272033691406,211785744,2020-01-13,BNB
16.790660858154297,15.194400787353516,15.215287208557129,16.626121520996094,299316969,2020-01-14,BNB
18.096269607543945,16.39442253112793,16.603866577148438,17.65481185913086,380806616,2020-01-15,BNB
17.66079330444336,16.439847946166992,17.64640235900879,17.076946258544922,260423404,2020-01-16,BNB
18.361831665039062,17.088930130004883,17.1127986907959,18.13519859313965,347229168,2020-01-17,BNB
18.31447982788086,17.555156707763672,18.12964630126953,17.82391929626465,257317647,2020-01-18,BNB
18.437755584716797,16.84107208251953,17.830989837646484,17.369253158569336,266285621,2020-01-19,BNB
17.55373764038086,16.864423751831055,17.39252471923828,17.325275421142578,245125919,2020-01-20,BNB
18.146684646606445,17.16921615600586,17.32768440246582,18.127666473388672,295922233,2020-01-21,BNB
18.35371208190918,17.598785400390625,18.124231338500977,17.79836082458496,237634401,2020-01-22,BNB
17.817012786865234,16.7874755859375,17.81135368347168,17.021404266357422,221009513,2020-01-23,BNB
17.395034790039062,16.48969841003418,17.031307220458984,17.047409057617188,213341615,2020-01-24,BNB
17.109012603759766,16.603246688842773,17.04941177368164,16.976106643676758,208315919,2020-01-25,BNB
17.494525909423828,16.873783111572266,16.973331451416016,17.43863296508789,248646036,2020-01-26,BNB
17.89511489868164,17.279787063598633,17.443195343017578,17.691341400146484,227584506,2020-01-27,BNB
18.115135192871094,17.499954223632812,17.683528900146484,18.115135192871094,257579475,2020-01-28,BNB
18.433631896972656,17.883756637573242,18.06624412536621,17.912776947021484,221674739,2020-01-29,BNB
18.703235626220703,17.730592727661133,17.92017936706543,18.590408325195312,264686498,2020-01-30,BNB
