high,low,open,close,volume,date,ticker
193.44000244140625,189.47000122070312,191.91000366210938,190.4199981689453,13473000,2019-11-07,META
192.33999633789062,189.6999969482422,190.0,190.83999633789062,10760800,2019-11-08,META
190.0800018310547,188.5399932861328,189.92999267578125,189.61000061035156,8631200,2019-11-11,META
195.05999755859375,189.74000549316406,190.0,194.47000122070312,17615500,2019-11-12,META
195.6999969482422,192.74000549316406,194.6999969482422,193.19000244140625,10860700,2019-11-13,META
194.02999877929688,191.4499969482422,192.92999267578125,193.14999389648438,9040500,2019-11-14,META
195.3000030517578,193.3800048828125,194.25999450683594,195.10000610351562,11524300,2019-11-15,META
198.6300048828125,193.0500030517578,194.55999755859375,197.39999389648438,16167200,2019-11-18,META
200.0,196.86000061035156,197.39999389648438,199.32000732421875,19056800,2019-11-19,META
199.58999633789062,195.42999267578125,198.5800018310547,197.50999450683594,12355400,2019-11-20,META
199.08999633789062,196.86000061035156,197.4199981689453,197.92999267578125,12131000,2019-11-21,META
199.3000030517578,197.6199951171875,198.3800048828125,198.82000732421875,9959800,2019-11-22,META
200.97000122070312,199.25,199.52000427246094,199.7899932861328,15272300,2019-11-25,META
200.14999389648438,198.0399932861328,200.0,198.97000122070312,11735500,2019-11-26,META
203.13999938964844,199.4199981689453,199.89999389648438,202.0,12736600,2019-11-27,META
203.8000030517578,201.2100067138672,201.60000610351562,201.63999938964844,7985200,2019-11-29,META
202.17999267578125,198.0500030517578,202.1300048828125,199.6999969482422,11503400,2019-12-02,META
198.92999267578125,195.0800018310547,197.60000610351562,198.82000732421875,11595300,2019-12-03,META
200.02999877929688,198.0500030517578,200.0,198.7100067138672,8456300,2019-12-04,META
201.2899932861328,198.2100067138672,199.86000061035156,199.36000061035156,9740400,2019-12-05,META
201.57000732421875,200.05999755859375,200.5,201.0500030517578,12270600,2019-12-06,META
203.13999938964844,200.2100067138672,200.64999389648438,201.33999633789062,11954800,2019-12-09,META
202.0500030517578,200.14999389648438,201.66000366210938,200.8699951171875,9475700,2019-12-10,META
202.6300048828125,200.27999877929688,200.27999877929688,202.25999450683594,8036800,2019-12-11,META
203.66000366210938,194.10000610351562,202.35000610351562,196.75,23734800,2019-12-12,META
196.8000030517578,193.1699981689453,196.39999389648438,194.11000061035156,18798000,2019-12-13,META
199.1199951171875,194.80999755859375,195.27000427246094,197.9199981689453,14911500,2019-12-16,META
199.0,196.1300048828125,198.83999633789062,198.38999938964844,10175700,2019-12-17,META
204.3000030517578,200.08999633789062,200.08999633789062,202.5,23274400,2019-12-18,META
206.3000030517578,202.50999450683594,202.77999877929688,206.05999755859375,16514600,2019-12-19,META
207.7100067138672,203.42999267578125,207.47999572753906,206.3000030517578,27306900,2019-12-20,META
208.58999633789062,205.67999267578125,206.6999969482422,206.17999267578125,13348900,2019-12-23,META
206.7899932861328,205.0,206.3000030517578,205.1199951171875,6046300,2019-12-24,META
207.82000732421875,205.30999755859375,205.57000732421875,207.7899932861328,9350700,2019-12-26,META
208.92999267578125,206.58999633789062,208.6699981689453,208.10000610351562,10284200,2019-12-27,META
207.89999389648438,203.89999389648438,207.86000061035156,204.41000366210938,10524300,2019-12-30,META
205.55999755859375,203.60000610351562,204.0,205.25,8953500,2019-12-31,META
209.7899932861328,206.27000427246094,206.75,209.77999877929688,12077100,2020-01-02,META
210.39999389648438,206.9499969482422,207.2100067138672,208.6699981689453,11188400,2020-01-03,META
212.77999877929688,206.52000427246094,206.6999969482422,212.60000610351562,17058900,2020-01-06,META
214.5800018310547,211.75,212.82000732421875,213.05999755859375,14912400,2020-01-07,META
216.24000549316406,212.61000061035156,213.0,215.22000122070312,13475000,2020-01-08,META
218.3800048828125,216.27999877929688,217.5399932861328,218.3000030517578,12642800,2020-01-09,META
219.8800048828125,217.4199981689453,219.1999969482422,218.05999755859375,12119400,2020-01-10,META
221.97000122070312,219.2100067138672,219.60000610351562,221.91000366210938,14463400,2020-01-13,META
222.3800048828125,218.6300048828125,221.61000061035156,219.05999755859375,13288900,2020-01-14,META
221.67999267578125,220.13999938964844,220.61000061035156,221.14999389648438,10036500,2020-01-15,META
222.6300048828125,220.38999938964844,222.57000732421875,221.77000427246094,10015300,2020-01-16,META
222.2899932861328,220.52999877929688,222.02999877929688,222.13999938964844,15905900,2020-01-17,META
222.3699951171875,219.1199951171875,222.16000366210938,221.44000244140625,14275800,2020-01-21,META
222.75,221.27999877929688,222.30999755859375,221.32000732421875,12212800,2020-01-22,META
221.49000549316406,219.27000427246094,220.75,219.75999450683594,11195000,2020-01-23,META
221.77999877929688,216.11000061035156,220.8000030517578,217.94000244140625,11905800,2020-01-24,META
216.05999755859375,212.5,213.10000610351562,214.8699951171875,13810700,2020-01-27,META
218.74000549316406,213.52000427246094,216.13999938964844,217.7899932861328,13413800,2020-01-28,META
224.1999969482422,218.4499969482422,221.44000244140625,223.22999572753906,33181300,2020-01-29,META
211.42999267578125,204.75,206.52999877929688,209.52999877929688,48775500,2020-01-30,META
208.69000244140625,201.05999755859375,208.42999267578125,201.91000366210938,31359900,2020-01-31,META
205.13999938964844,202.5,203.44000244140625,204.19000244140625,15495600,2020-02-03,META
210.60000610351562,205.1999969482422,206.6199951171875,209.8300018310547,19628900,2020-02-04,META
212.72999572753906,208.7100067138672,212.50999450683594,210.11000061035156,12538200,2020-02-05,META
211.19000244140625,209.33999633789062,210.47000122070312,210.85000610351562,10567500,2020-02-06,META
212.82000732421875,209.92999267578125,210.3000030517578,212.3300018310547,12242500,2020-02-07,META
213.8000030517578,210.66000366210938,211.52000427246094,213.05999755859375,11856400,2020-02-10,META
210.86000061035156,206.50999450683594,210.19000244140625,207.19000244140625,25030800,2020-02-11,META
211.22000122070312,207.39999389648438,207.85000610351562,210.75999450683594,13813700,2020-02-12,META
214.3300018310547,209.17999267578125,209.52000427246094,213.13999938964844,15396600,2020-02-13,META
214.92999267578125,212.64999389648438,214.0,214.17999267578125,10741700,2020-02-14,META
217.97999572753906,213.39999389648438,213.5500030517578,217.8000030517578,15609200,2020-02-18,META
218.32000732421875,216.11000061035156,217.99000549316406,217.49000549316406,12135100,2020-02-19,META
218.77000427246094,212.9499969482422,216.52000427246094,214.5800018310547,13109200,2020-02-20,META
214.24000549316406,208.8300018310547,213.47999572753906,210.17999267578125,14092300,2020-02-21,META
203.64999389648438,198.1699981689453,201.8000030517578,200.72000122070312,23080100,2020-02-24,META
203.5,195.9499969482422,202.25,196.77000427246094,21433500,2020-02-25,META
201.2100067138672,195.49000549316406,197.19000244140625,197.1999969482422,16524500,2020-02-26,META
195.8800048828125,189.5,191.82000732421875,189.75,21682600,2020-02-27,META
192.74000549316406,181.82000732421875,182.6999969482422,192.47000122070312,32568900,2020-02-28,META
196.57000732421875,188.85000610351562,194.02999877929688,196.44000244140625,24949000,2020-03-02,META
197.24000549316406,183.97000122070312,196.22000122070312,185.88999938964844,27984100,2020-03-03,META
