high,low,open,close,volume,date,ticker
188.02293395996094,181.8216094970703,182.31903076171875,186.35519409179688,10551917945,2019-11-04,ETH
191.25782775878906,184.3319854736328,186.30931091308594,189.30416870117188,10024177342,2019-11-05,ETH
193.54725646972656,188.6676788330078,189.11349487304688,191.59384155273438,10156458684,2019-11-06,ETH
191.86109924316406,186.56700134277344,191.50430297851562,187.97654724121094,9081247799,2019-11-07,ETH
188.81597900390625,182.54136657714844,187.9242706298828,184.2114715576172,9176780911,2019-11-08,ETH
185.83853149414062,183.90223693847656,184.3117218017578,185.02871704101562,7277418704,2019-11-09,ETH
190.9206085205078,184.68678283691406,184.943359375,189.47727966308594,8752784211,2019-11-10,ETH
190.3384246826172,185.08631896972656,189.5029296875,185.48963928222656,7877424106,2019-11-11,ETH
187.94802856445312,184.19105529785156,185.56483459472656,186.84341430664062,7792186666,2019-11-12,ETH
189.33187866210938,185.9379425048828,186.94244384765625,188.2587432861328,7343173596,2019-11-13,ETH
188.6345977783203,184.99229431152344,188.2725067138672,185.9996337890625,7872664470,2019-11-14,ETH
186.2518310546875,179.3795623779297,186.05816650390625,180.52117919921875,8815678477,2019-11-15,ETH
184.1552734375,179.9856719970703,180.4990997314453,183.34835815429688,6789888120,2019-11-16,ETH
188.19134521484375,182.33680725097656,183.350830078125,185.11923217773438,7364325471,2019-11-17,ETH
186.92715454101562,179.17550659179688,185.0414581298828,180.55960083007812,7787662111,2019-11-18,ETH
182.5279998779297,175.19711303710938,180.50245666503906,177.45555114746094,7536699743,2019-11-19,ETH
178.99314880371094,175.29043579101562,177.415283203125,175.69834899902344,7205785149,2019-11-20,ETH
176.20921325683594,159.36512756347656,175.67359924316406,161.4627227783203,8546371325,2019-11-21,ETH
163.02809143066406,142.34410095214844,161.50588989257812,150.26817321777344,12020749863,2019-11-22,ETH
154.1015625,147.6012420654297,150.21221923828125,153.41778564453125,8289198330,2019-11-23,ETH
153.96591186523438,142.83470153808594,153.43052673339844,142.83470153808594,7782769098,2019-11-24,ETH
150.2079620361328,133.80233764648438,142.69700622558594,146.47653198242188,10962753356,2019-11-25,ETH
150.0047607421875,145.2168731689453,146.40431213378906,148.96507263183594,7648516297,2019-11-26,ETH
154.88720703125,143.52560424804688,148.39682006835938,153.01055908203125,8778095308,2019-11-27,ETH
156.61358642578125,151.09112548828125,153.06924438476562,151.7175750732422,7346531960,2019-11-28,ETH
156.84840393066406,151.46043395996094,151.7686004638672,155.3041534423828,7503898278,2019-11-29,ETH
156.69129943847656,151.225341796875,155.28640747070312,152.53968811035156,6565950868,2019-11-30,ETH
152.49192810058594,147.06793212890625,152.49192810058594,151.18572998046875,7102780298,2019-12-01,ETH
152.11695861816406,147.60679626464844,151.17547607421875,149.0591583251953,6670561362,2019-12-02,ETH
150.3104248046875,146.00167846679688,149.05824279785156,147.9564208984375,6204379850,2019-12-03,ETH
150.68081665039062,145.00088500976562,147.9183807373047,146.74774169921875,7865937094,2019-12-04,ETH
153.1553955078125,145.45907592773438,146.68649291992188,149.24899291992188,6745910228,2019-12-05,ETH
149.67051696777344,147.6065216064453,149.396484375,149.19444274902344,6458766441,2019-12-06,ETH
149.79971313476562,148.37477111816406,149.19760131835938,148.76815795898438,5911233284,2019-12-07,ETH
152.39292907714844,148.31333923339844,148.74368286132812,151.2647247314453,6441727252,2019-12-08,ETH
151.9139404296875,147.62136840820312,151.22439575195312,148.2251739501953,6744206747,2019-12-09,ETH
148.56446838378906,144.907958984375,148.1798553466797,146.2670440673828,6859512025,2019-12-10,ETH
147.1392059326172,143.0453643798828,146.32064819335938,143.60800170898438,7037180049,2019-12-11,ETH
145.75164794921875,141.43698120117188,143.61566162109375,145.60400390625,7890383413,2019-12-12,ETH
145.8571014404297,143.74652099609375,145.6556854248047,144.9447479248047,7264810247,2019-12-13,ETH
145.52908325195312,142.43455505371094,144.9534149169922,142.86923217773438,7048066973,2019-12-14,ETH
143.92535400390625,139.4269561767578,142.864990234375,143.114990234375,7235153411,2019-12-15,ETH
143.224853515625,132.4566650390625,143.1395263671875,133.61402893066406,8992282119,2019-12-16,ETH
134.01153564453125,121.39508056640625,133.64718627929688,122.60388946533203,9057166141,2019-12-17,ETH
