datetime,open,high,low,close,volume
2022-06-22,134.78999,137.75999,133.91000,135.35001,73409200
2022-06-21,133.42000,137.06000,133.32001,135.87000,81000500
2022-06-17,130.07001,133.08000,129.81000,131.56000,134118500
2022-06-16,132.08000,132.39000,129.03999,130.06000,108123900
2022-06-15,134.28999,137.34000,132.16000,135.42999,91533000
2022-06-14,133.13000,133.89000,131.48000,132.75999,84784300
2022-06-13,132.87000,135.20000,131.44000,131.88000,122207100
2022-06-10,140.28000,140.75999,137.06000,137.13000,91437900
2022-06-09,147.08000,147.95000,142.53000,142.64000,69473000
2022-06-08,148.58000,149.87000,147.46001,147.96001,53950200
2022-06-07,144.35001,149.00000,144.10001,148.71001,67808200
2022-06-06,147.03000,148.57001,144.89999,146.14000,71598400
2022-06-03,146.89999,147.97000,144.46001,145.38000,88471400
2022-06-02,147.83000,151.27000,146.86000,151.21001,72348100
2022-06-01,149.89999,151.74001,147.67999,148.71001,74286600
2022-05-31,149.07001,150.66000,146.84000,148.84000,103718400
2022-05-27,145.39000,149.67999,145.25999,149.64000,90978500
2022-05-26,137.39000,144.34000,137.14000,143.78000,90601500
2022-05-25,138.42999,141.78999,138.34000,140.52000,92482700
2022-05-24,140.81000,141.97000,137.33000,140.36000,104132700
2022-05-23,137.78999,143.25999,137.64999,143.11000,117726300
2022-05-20,139.09000,140.70000,132.61000,137.59000,137426100
2022-05-19,139.88000,141.66000,136.60001,137.35001,136095600
2022-05-18,146.85001,147.36000,139.89999,140.82001,109742900
2022-05-17,148.86000,149.77000,146.67999,149.24001,78336300
2022-05-16,145.55000,147.52000,144.17999,145.53999,86643800
2022-05-13,144.59000,148.10001,143.11000,147.11000,113990900
2022-05-12,142.77000,146.20000,138.80000,142.56000,182602000
2022-05-11,153.50000,155.45000,145.81000,146.50000,142689800
2022-05-10,155.52000,156.74001,152.92999,154.50999,115366700
2022-05-09,154.92999,155.83000,151.49001,152.06000,131577900
2022-05-06,156.00999,159.44000,154.17999,157.28000,116124600
2022-05-05,163.85001,164.08000,154.95000,156.77000,130525300
2022-05-04,159.67000,166.48000,159.25999,166.02000,108256500
2022-05-03,158.14999,160.71001,156.32001,159.48000,88966500
2022-05-02,156.71001,158.23000,153.27000,157.96001,123055300
2022-04-29,161.84000,166.20000,157.25000,157.64999,131747600
2022-04-28,159.25000,164.52000,158.92999,163.64000,130216800
2022-04-27,155.91000,159.78999,155.38000,156.57001,88063200
2022-04-26,162.25000,162.34000,156.72000,156.80000,95623200
2022-04-25,161.12000,163.17000,158.46001,162.88000,96046400
2022-04-22,166.46001,167.87000,161.50000,161.78999,84882400
2022-04-21,168.91000,171.53000,165.91000,166.42000,87227800
2022-04-20,168.75999,168.88000,166.10001,167.23000,67929800
2022-04-19,165.02000,167.82001,163.91000,167.39999,67723800
2022-04-18,163.92000,166.60001,163.57001,165.07001,69023900
2022-04-14,170.62000,171.27000,165.03999,165.28999,75329400
2022-04-13,167.39000,171.03999,166.77000,170.39999,70618900
2022-04-12,168.02000,169.87000,166.64000,167.66000,79265200
2022-04-11,168.71001,169.03000,165.50000,165.75000,72246700
2022-04-08,171.78000,171.78000,169.20000,170.09000,76575500
2022-04-07,171.16000,173.36000,169.85001,172.14000,77594700
2022-04-06,172.36000,173.63000,170.13000,171.83000,89058800
2022-04-05,177.50000,178.30000,174.42000,175.06000,73401800
2022-04-04,174.57001,178.49001,174.44000,178.44000,76468400
2022-04-01,174.03000,174.88000,171.94000,174.31000,78751300
2022-03-31,177.84000,178.03000,174.39999,174.61000,103049300
2022-03-30,178.55000,179.61000,176.70000,177.77000,92633200
2022-03-29,176.69000,179.00999,176.34000,178.96001,100589400
2022-03-28,172.17000,175.73000,172.00000,175.60001,90371900
2022-03-25,173.88000,175.28000,172.75000,174.72000,80546200
2022-03-24,171.06000,174.14000,170.21001,174.07001,90131400
2022-03-23,167.99001,172.64000,167.64999,170.21001,98062700
2022-03-22,165.50999,169.42000,164.91000,168.82001,81532000
2022-03-21,163.50999,166.35001,163.00999,165.38000,95811400
2022-03-18,160.50999,164.48000,159.75999,163.98000,123511700
2022-03-17,158.61000,161.00000,157.63000,160.62000,75615400
2022-03-16,157.05000,160.00000,154.46001,159.59000,102300200
2022-03-15,150.89999,155.57001,150.38000,155.09000,92964300
2022-03-14,151.45000,154.12000,150.10001,150.62000,108732100
2022-03-11,158.92999,159.28000,154.50000,154.73000,96970100
2022-03-10,160.20000,160.39000,155.98000,158.52000,105342000
2022-03-09,161.48000,163.41000,159.41000,162.95000,91454900
2022-03-08,158.82001,162.88000,155.80000,157.44000,131148300
2022-03-07,163.36000,165.02000,159.03999,159.30000,96418800
2022-03-04,164.49001,165.55000,162.10001,163.17000,83737200
2022-03-03,168.47000,168.91000,165.55000,166.23000,76678400
2022-03-02,164.39000,167.36000,162.95000,166.56000,79724800
2022-03-01,164.70000,166.60001,161.97000,163.20000,83474400
2022-02-28,163.06000,165.42000,162.42999,165.12000,95056600
2022-02-25,163.84000,165.12000,160.87000,164.85001,91974200
2022-02-24,152.58000,162.85001,152.00000,162.74001,141147500
2022-02-23,165.53999,166.14999,159.75000,160.07001,90009200
2022-02-22,164.98000,166.69000,162.14999,164.32001,91162800
2022-02-18,169.82001,170.53999,166.19000,167.30000,82772700
2022-02-17,171.03000,171.91000,168.47000,168.88000,69589300
2022-02-16,171.85001,173.34000,170.05000,172.55000,61177400
2022-02-15,170.97000,172.95000,170.25000,172.78999,62527400
2022-02-14,167.37000,169.58000,166.56000,168.88000,86185500
2022-02-11,172.33000,173.08000,168.03999,168.64000,98670700
2022-02-10,174.14000,175.48000,171.55000,172.12000,90865900
2022-02-09,176.05000,176.64999,174.89999,176.28000,71285000
2022-02-08,171.73000,175.35001,171.42999,174.83000,74829200
2022-02-07,172.86000,173.95000,170.95000,171.66000,77251200
2022-02-04,171.67999,174.10001,170.67999,172.39000,82465400
2022-02-03,174.48000,176.24001,172.12000,172.89999,89418100
2022-02-02,174.75000,175.88000,173.33000,175.84000,84914300
2022-02-01,174.00999,174.84000,172.31000,174.61000,86213900
2022-01-31,170.16000,175.00000,169.50999,174.78000,115541600
2022-01-28,165.71001,170.35001,162.80000,170.33000,179935700
2022-01-27,162.45000,163.84000,158.28000,159.22000,121954600
2022-01-26,163.50000,164.39000,157.82001,159.69000,108275300
2022-01-25,158.98000,162.75999,157.02000,159.78000,115798400
2022-01-24,160.02000,162.30000,154.70000,161.62000,162294600
2022-01-21,164.42000,166.33000,162.30000,162.41000,122848900
2022-01-20,166.98000,169.67999,164.17999,164.50999,91420500
2022-01-19,170.00000,171.08000,165.94000,166.23000,94815000
2022-01-18,171.50999,172.53999,169.41000,169.80000,90956700
2022-01-14,171.34000,173.78000,171.09000,173.07001,80440800
2022-01-13,175.78000,176.62000,171.78999,172.19000,84505800
2022-01-12,176.12000,177.17999,174.82001,175.53000,74805200
2022-01-11,172.32001,175.17999,170.82001,175.08000,76138300
2022-01-10,169.08000,172.50000,168.17000,172.19000,106765600
2022-01-07,172.89000,174.14000,171.03000,172.17000,86709100
2022-01-06,172.70000,175.30000,171.64000,172.00000,96904000
2022-01-05,179.61000,180.17000,174.64000,174.92000,94537600
2022-01-04,182.63000,182.94000,179.12000,179.70000,99310400
2022-01-03,177.83000,182.88000,177.71001,182.00999,104487900
2021-12-31,178.09000,179.23000,177.25999,177.57001,64062300
2021-12-30,179.47000,180.57001,178.09000,178.20000,59773000
2021-12-29,179.33000,180.63000,178.14000,179.38000,62348900
2021-12-28,180.16000,181.33000,178.53000,179.28999,79144300
2021-12-27,177.09000,180.42000,177.07001,180.33000,74919600
2021-12-23,175.85001,176.85001,175.27000,176.28000,68356600
2021-12-22,173.03999,175.86000,172.14999,175.64000,92135300
2021-12-21,171.56000,173.20000,169.12000,172.99001,91185900
2021-12-20,168.28000,170.58000,167.46001,169.75000,107499100
2021-12-17,169.92999,173.47000,169.69000,171.14000,195432700
2021-12-16,179.28000,181.14000,170.75000,172.25999,150185800
2021-12-15,175.11000,179.50000,172.31000,179.30000,131063300
2021-12-14,175.25000,177.74001,172.21001,174.33000,139380400
2021-12-13,181.12000,182.13000,175.53000,175.74001,153237000
2021-12-10,175.21001,179.63000,174.69000,179.45000,115402700
2021-12-09,174.91000,176.75000,173.92000,174.56000,108923700
2021-12-08,172.13000,175.96001,170.70000,175.08000,116998900
2021-12-07,169.08000,171.58000,168.34000,171.17999,120405400
2021-12-06,164.28999,167.88000,164.28000,165.32001,107497000
2021-12-03,164.02000,164.96001,159.72000,161.84000,118023100
2021-12-02,158.74001,164.20000,157.80000,163.75999,136739200
2021-12-01,167.48000,170.30000,164.53000,164.77000,152052500
2021-11-30,159.99001,165.52000,159.92000,165.30000,174048100
2021-11-29,159.37000,161.19000,158.78999,160.24001,88748200
2021-11-26,159.57001,160.45000,156.36000,156.81000,76959800
2021-11-24,160.75000,162.14000,159.64000,161.94000,69463600
2021-11-23,161.12000,161.80000,159.06000,161.41000,96041900
2021-11-22,161.67999,165.70000,161.00000,161.02000,117467900
2021-11-19,157.64999,161.02000,156.53000,160.55000,117305600
2021-11-18,153.71001,158.67000,153.05000,157.87000,137827700
2021-11-17,151.00000,155.00000,150.99001,153.49001,88807000
2021-11-16,149.94000,151.49001,149.34000,151.00000,59256200
2021-11-15,150.37000,151.88000,149.42999,150.00000,59222800
2021-11-12,148.42999,150.39999,147.48000,149.99001,63804000
2021-11-11,148.96001,149.42999,147.67999,147.87000,41000000
2021-11-10,150.02000,150.13000,147.85001,147.92000,65187100
2021-11-09,150.20000,151.42999,150.06000,150.81000,56787900
2021-11-08,151.41000,151.57001,150.16000,150.44000,55020900
2021-11-05,151.89000,152.20000,150.06000,151.28000,65463900
2021-11-04,151.58000,152.42999,150.64000,150.96001,60394600
2021-11-03,150.39000,151.97000,149.82001,151.49001,54511500
2021-11-02,148.66000,151.57001,148.64999,150.02000,69122000
2021-11-01,148.99001,149.70000,147.80000,148.96001,74588300
2021-10-29,147.22000,149.94000,146.41000,149.80000,124953200
2021-10-28,149.82001,153.17000,149.72000,152.57001,100077900
2021-10-27,149.36000,149.73000,148.49001,148.85001,56094900
2021-10-26,149.33000,150.84000,149.00999,149.32001,60893400
2021-10-25,148.67999,149.37000,147.62000,148.64000,50720600
2021-10-22,149.69000,150.17999,148.64000,148.69000,58883400
2021-10-21,148.81000,149.64000,147.87000,149.48000,61421000
2021-10-20,148.70000,149.75000,148.12000,149.25999,58418800
2021-10-19,147.00999,149.17000,146.55000,148.75999,76378900
2021-10-18,143.45000,146.84000,143.16000,146.55000,85589200
2021-10-15,143.77000,144.89999,143.50999,144.84000,67940300
2021-10-14,142.11000,143.88000,141.50999,143.75999,69907100
2021-10-13,141.24001,141.39999,139.20000,140.91000,78762700
2021-10-12,143.23000,143.25000,141.03999,141.50999,73035900
2021-10-11,142.27000,144.81000,141.81000,142.81000,64452200
2021-10-08,144.03000,144.17999,142.56000,142.89999,58773200
2021-10-07,143.06000,144.22000,142.72000,143.28999,61732700
2021-10-06,139.47000,142.14999,138.37000,142.00000,83221100
2021-10-05,139.49001,142.24001,139.36000,141.11000,80861100
2021-10-04,141.75999,142.21001,138.27000,139.14000,98322000
2021-10-01,141.89999,142.92000,139.11000,142.64999,94639600
2021-09-30,143.66000,144.38000,141.28000,141.50000,89056700
2021-09-29,142.47000,144.45000,142.03000,142.83000,74602000
2021-09-28,143.25000,144.75000,141.69000,141.91000,108972300
2021-09-27,145.47000,145.96001,143.82001,145.37000,74150700
2021-09-24,145.66000,147.47000,145.56000,146.92000,53477900
2021-09-23,146.64999,147.08000,145.64000,146.83000,64838200
2021-09-22,144.45000,146.42999,143.70000,145.85001,76404300
2021-09-21,143.92999,144.60001,142.78000,143.42999,75834000
2021-09-20,143.80000,144.84000,141.27000,142.94000,123478900
2021-09-17,148.82001,148.82001,145.75999,146.06000,129868800
2021-09-16,148.44000,148.97000,147.22000,148.78999,68034100
2021-09-15,148.56000,149.44000,146.37000,149.03000,83281300
2021-09-14,150.35001,151.07001,146.91000,148.12000,109296300
2021-09-13,150.63000,151.42000,148.75000,149.55000,102404300
2021-09-10,155.00000,155.48000,148.70000,148.97000,140893200
2021-09-09,155.49001,156.11000,153.95000,154.07001,57305700
2021-09-08,156.98000,157.03999,153.98000,155.11000,74420200
2021-09-07,154.97000,157.25999,154.39000,156.69000,82278300
2021-09-03,153.75999,154.63000,153.09000,154.30000,57808700
2021-09-02,153.87000,154.72000,152.39999,153.64999,71115500
2021-09-01,152.83000,154.98000,152.34000,152.50999,80313700
2021-08-31,152.66000,152.80000,151.28999,151.83000,86453100
2021-08-30,149.00000,153.49001,148.61000,153.12000,90956700
2021-08-27,147.48000,148.75000,146.83000,148.60001,55802400
2021-08-26,148.35001,149.12000,147.50999,147.53999,48597200
2021-08-25,149.81000,150.32001,147.80000,148.36000,58991300
2021-08-24,149.45000,150.86000,149.14999,149.62000,48606400
2021-08-23,148.31000,150.19000,147.89000,149.71001,60131800
2021-08-20,147.44000,148.50000,146.78000,148.19000,60549600
2021-08-19,145.03000,148.00000,144.50000,146.70000,86960300
2021-08-18,149.80000,150.72000,146.14999,146.36000,86326000
2021-08-17,150.23000,151.67999,149.09000,150.19000,92229700
2021-08-16,148.53999,151.19000,146.47000,151.12000,103296000
2021-08-13,148.97000,149.44000,148.27000,149.10001,59375000
2021-08-12,146.19000,149.05000,145.84000,148.89000,72282600
2021-08-11,146.05000,146.72000,145.53000,145.86000,48493500
2021-08-10,146.44000,147.71001,145.30000,145.60001,69023100
2021-08-09,146.20000,146.70000,145.52000,146.09000,48908700
2021-08-06,146.35001,147.11000,145.63000,146.14000,54126800
2021-08-05,146.98000,147.84000,146.17000,147.06000,46397700
2021-08-04,147.27000,147.78999,146.28000,146.95000,56368300
2021-08-03,145.81000,148.03999,145.17999,147.36000,64786600
2021-08-02,146.36000,146.95000,145.25000,145.52000,62880000
2021-07-30,144.38000,146.33000,144.11000,145.86000,70440600
2021-07-29,144.69000,146.55000,144.58000,145.64000,56699500
2021-07-28,144.81000,146.97000,142.53999,144.98000,118931200
2021-07-27,149.12000,149.21001,145.55000,146.77000,104818600
2021-07-26,148.27000,149.83000,147.70000,148.99001,72434100
2021-07-23,147.55000,148.72000,146.92000,148.56000,71447400
2021-07-22,145.94000,148.20000,145.81000,146.80000,77338200
2021-07-21,145.53000,146.13000,144.63000,145.39999,74993500
2021-07-20,143.46001,147.10001,142.96001,146.14999,96350000
2021-07-19,143.75000,144.07001,141.67000,142.45000,121434600
2021-07-16,148.46001,149.75999,145.88000,146.39000,93251400
2021-07-15,149.24001,150.00000,147.09000,148.48000,106820300
2021-07-14,148.10001,149.57001,147.67999,149.14999,127050800
2021-07-13,144.03000,147.46001,143.63000,145.64000,100827100
2021-07-12,146.21001,146.32001,144.00000,144.50000,76299700
2021-07-09,142.75000,145.64999,142.64999,145.11000,99890800
2021-07-08,141.58000,144.06000,140.67000,143.24001,105575500
2021-07-07,143.53999,144.89000,142.66000,144.57001,104911600
2021-07-06,140.07001,143.14999,140.07001,142.02000,108181800
2021-07-02,137.89999,140.00000,137.75000,139.96001,78852600
2021-07-01,136.60001,137.33000,135.75999,137.27000,52485800
2021-06-30,136.17000,137.41000,135.87000,136.96001,63261400
2021-06-29,134.80000,136.49001,134.35001,136.33000,64556100
2021-06-28,133.41000,135.25000,133.35001,134.78000,62111300
2021-06-25,133.46001,133.89000,132.81000,133.11000,70783700
2021-06-24,134.45000,134.64000,132.92999,133.41000,68711000
2021-06-23,133.77000,134.32001,133.23000,133.70000,60214200
2021-06-22,132.13000,134.08000,131.62000,133.98000,74783600
2021-06-21,130.30000,132.41000,129.21001,132.30000,79663300
2021-06-18,130.71001,131.50999,130.24001,130.46001,108953300
2021-06-17,129.80000,132.55000,129.64999,131.78999,96721700
2021-06-16,130.37000,130.89000,128.46001,130.14999,91815000
2021-06-15,129.94000,130.60001,129.39000,129.64000,62746300
2021-06-14,127.82000,130.53999,127.07000,130.48000,96906500
2021-06-11,126.53000,127.44000,126.10000,127.35000,53522400
2021-06-10,127.02000,128.19000,125.94000,126.11000,71186400
2021-06-09,127.21000,127.75000,126.52000,127.13000,56877900
2021-06-08,126.60000,128.46001,126.21000,126.74000,74403800
2021-06-07,126.17000,126.32000,124.83000,125.90000,71057600
2021-06-04,124.07000,126.16000,123.85000,125.89000,75169300
2021-06-03,124.68000,124.85000,123.13000,123.54000,76229200
2021-06-02,124.28000,125.24000,124.05000,125.06000,59278900
2021-06-01,125.08000,125.35000,123.94000,124.28000,67637100
2021-05-28,125.57000,125.80000,124.55000,124.61000,71311100
2021-05-27,126.44000,127.64000,125.08000,125.28000,94625600
2021-05-26,126.96000,127.39000,126.42000,126.85000,56575900
2021-05-25,127.82000,128.32001,126.32000,126.90000,72009500
2021-05-24,126.01000,127.94000,125.94000,127.10000,63092900
2021-05-21,127.82000,128.00000,125.21000,125.43000,79295400
2021-05-20,125.23000,127.72000,125.10000,127.31000,76857100
2021-05-19,123.16000,124.92000,122.86000,124.69000,92612000
2021-05-18,126.56000,126.99000,124.78000,124.85000,63342900
2021-05-17,126.82000,126.93000,125.17000,126.27000,74244600
2021-05-14,126.25000,127.89000,125.85000,127.45000,81918000
2021-05-13,124.58000,126.15000,124.26000,124.97000,105861300
2021-05-12,123.40000,124.64000,122.25000,122.77000,112172300
2021-05-11,123.50000,126.27000,122.77000,125.91000,126142800
2021-05-10,129.41000,129.53999,126.81000,126.85000,88071200
2021-05-07,130.85001,131.25999,129.48000,130.21001,78973300
2021-05-06,127.89000,129.75000,127.13000,129.74001,78128300
2021-05-05,129.20000,130.45000,127.97000,128.10001,84000900
2021-05-04,131.19000,131.49001,126.70000,127.85000,137564700
2021-05-03,132.03999,134.07001,131.83000,132.53999,75135100
2021-04-30,131.78000,133.56000,131.07001,131.46001,109839500
2021-04-29,136.47000,137.07001,132.45000,133.48000,151101000
2021-04-28,134.31000,135.02000,133.08000,133.58000,107760100
2021-04-27,135.00999,135.41000,134.11000,134.39000,66015800
2021-04-26,134.83000,135.06000,133.56000,134.72000,66905100
2021-04-23,132.16000,135.12000,132.16000,134.32001,78657500
2021-04-22,133.03999,134.14999,131.41000,131.94000,84566500
2021-04-21,132.36000,133.75000,131.30000,133.50000,68847100
2021-04-20,135.02000,135.53000,131.81000,133.11000,94812300
2021-04-19,133.50999,135.47000,133.34000,134.84000,94264200
2021-04-16,134.30000,134.67000,133.28000,134.16000,84922400
2021-04-15,133.82001,135.00000,133.64000,134.50000,89347100
2021-04-14,134.94000,135.00000,131.66000,132.03000,87222800
2021-04-13,132.44000,134.66000,131.92999,134.42999,91266500
2021-04-12,132.52000,132.85001,130.63000,131.24001,91420000
2021-04-09,129.80000,133.03999,129.47000,133.00000,106686700
2021-04-08,128.95000,130.39000,128.52000,130.36000,88844600
2021-04-07,125.83000,127.92000,125.14000,127.90000,83466700
2021-04-06,126.50000,127.13000,125.65000,126.21000,80171300
2021-04-05,123.87000,126.16000,123.07000,125.90000,88651200
2021-04-01,123.66000,124.18000,122.49000,123.00000,75089100
2021-03-31,121.65000,123.52000,121.15000,122.15000,118323800
2021-03-30,120.11000,120.40000,118.86000,119.90000,85671900
2021-03-29,121.65000,122.58000,120.73000,121.39000,80819200
2021-03-26,120.35000,121.48000,118.92000,121.21000,94071200
2021-03-25,119.54000,121.66000,119.00000,120.59000,98844700
2021-03-24,122.82000,122.90000,120.07000,120.09000,88530500
2021-03-23,123.33000,124.24000,122.14000,122.54000,95467100
2021-03-22,120.33000,123.87000,120.26000,123.39000,111912300
2021-03-19,119.90000,121.43000,119.68000,119.99000,185549500
2021-03-18,122.88000,123.18000,120.32000,120.53000,121229700
2021-03-17,124.05000,125.86000,122.34000,124.76000,111932600
2021-03-16,125.70000,127.22000,124.72000,125.57000,115227900
2021-03-15,121.41000,124.00000,120.42000,123.99000,92403800
2021-03-12,120.40000,121.17000,119.16000,121.03000,88105100
2021-03-11,122.54000,123.21000,121.26000,121.96000,103026500
2021-03-10,121.69000,122.17000,119.45000,119.98000,111943300
2021-03-09,119.03000,122.06000,118.79000,121.09000,129525800
2021-03-08,120.93000,121.00000,116.21000,116.36000,154376600
2021-03-05,120.98000,121.94000,117.57000,121.42000,153766600
2021-03-04,121.75000,123.60000,118.62000,120.13000,178155000
2021-03-03,124.81000,125.71000,121.84000,122.06000,112966300
2021-03-02,128.41000,128.72000,125.01000,125.12000,102260900
2021-03-01,123.75000,127.93000,122.79000,127.79000,116307900
2021-02-26,122.59000,124.85000,121.20000,121.26000,164560400
2021-02-25,124.68000,126.46000,120.54000,120.99000,148199500
2021-02-24,124.94000,125.56000,122.23000,125.35000,111039900
2021-02-23,123.76000,126.71000,118.39000,125.86000,158273000
2021-02-22,128.00999,129.72000,125.60000,126.00000,103916400
2021-02-19,130.24001,130.71001,128.80000,129.87000,87668800
2021-02-18,129.20000,130.00000,127.41000,129.71001,96856700
2021-02-17,131.25000,132.22000,129.47000,130.84000,97918500
2021-02-16,135.49001,136.00999,132.78999,133.19000,80576300
2021-02-12,134.35001,135.53000,133.69000,135.37000,60145100
2021-02-11,135.89999,136.39000,133.77000,135.13000,64280000
2021-02-10,136.48000,136.99001,134.39999,135.39000,73046600
2021-02-09,136.62000,137.88000,135.85001,136.00999,76774200
2021-02-08,136.03000,136.96001,134.92000,136.91000,71297200
2021-02-05,137.35001,137.42000,135.86000,136.75999,75693800
2021-02-04,136.30000,137.39999,134.59000,137.39000,84183100
2021-02-03,135.75999,135.77000,133.61000,133.94000,89880900
2021-02-02,135.73000,136.31000,134.61000,134.99001,83305400
2021-02-01,133.75000,135.38000,130.92999,134.14000,106239800
2021-01-29,135.83000,136.74001,130.21001,131.96001,177523800
2021-01-28,139.52000,141.99001,136.70000,137.09000,142621100
2021-01-27,143.42999,144.30000,140.41000,142.06000,140843800
2021-01-26,143.60001,144.30000,141.37000,143.16000,98390600
2021-01-25,143.07001,145.09000,136.53999,142.92000,157611700
2021-01-22,136.28000,139.85001,135.02000,139.07001,114459400
2021-01-21,133.80000,139.67000,133.59000,136.87000,120150900
2021-01-20,128.66000,132.49001,128.55000,132.03000,104319500
2021-01-19,127.78000,128.71001,126.94000,127.83000,90757300
2021-01-15,128.78000,130.22000,127.00000,127.14000,111598500
2021-01-14,130.80000,131.00000,128.75999,128.91000,90221800
2021-01-13,128.75999,131.45000,128.49001,130.89000,88636800
